143	961
143	966
144	176
144	397
144	675
144	692
144	741
144	782
144	997
145	779
145	968
145	972
145	973
145	978
145	985
145	987
146	148
146	945
146	949
146	993
146	996
146	997
146	999
147	469
147	646
147	743
147	785
147	864
147	880
147	928
148	146
148	723
148	780
148	820
148	845
148	892
148	907
149	932
149	967
149	970
149	982
149	991
149	992
149	995
150	350
150	547
150	634
150	652
150	832
150	838
150	900
151	84
151	956
151	968
151	973
151	978
151	985
151	987
152	99
152	463
152	496
152	512
152	832
152	838
152	900
153	842
153	926
153	936
153	945
153	989
153	993
153	996
154	156
154	273
154	332
154	398
154	527
154	691
154	838
155	16
155	216
155	262
155	279
155	803
155	854
155	877
156	154
156	332
156	365
156	448
156	481
156	635
156	777
157	227
157	682
157	791
157	847
157	882
157	914
157	920
158	680
158	689
158	817
158	819
158	836
158	855
158	922
159	185
159	222
159	641
159	699
159	851
159	910
159	913
159	924
160	618
160	690
160	739
160	748
160	831
160	840
160	865
160	874
161	31
161	308
161	357
161	559
161	618
161	773
161	789
161	816
162	246
162	381
162	536
162	594
162	618
162	773
162	789
162	816
163	244
163	462
163	548
163	916
163	953
163	959
163	961
163	966
164	187
164	343
164	592
164	612
164	701
164	751
164	837
164	861
165	525
165	659
165	760
165	807
165	823
165	867
165	889
165	891
166	254
166	656
166	764
166	912
166	923
166	931
166	952
166	978
167	72
167	417
167	595
167	775
167	790
167	908
167	934
167	943
168	192
168	723
168	740
168	742
168	845
168	885
168	892
168	907
169	19
169	460
169	654
169	734
169	813
169	834
169	876
169	884
170	671
170	769
170	856
170	901
170	941
170	950
170	957
170	963
171	747
171	883
171	917
171	918
171	935
171	937
171	951
171	958
172	660
172	699
172	778
172	851
172	870
172	910
172	913
172	924
173	678
173	940
173	957
173	977
173	986
173	988
173	994
173	998
174	367
174	711
174	724
174	755
174	781
174	804
174	883
174	997
175	301
175	315
175	443
175	588
175	670
175	676
175	756
175	995
176	144
176	235
176	420
176	675
176	692
176	741
176	782
176	827
177	233
177	570
177	640
177	858
177	875
177	879
177	888
177	936
178	593
178	732
178	781
178	811
178	847
178	909
178	914
178	920
179	965
179	970
179	982
179	983
179	990
179	991
179	992
179	995
180	256
180	721
180	758
180	858
180	875
180	888
180	901
180	936
181	184
181	387
181	562
181	712
181	735
181	898
181	903
181	944
182	58
182	486
182	582
182	785
182	825
182	864
182	880
182	928
183	365
183	641
183	660
183	765
183	771
183	910
183	913
183	924
184	181
184	387
184	558
184	597
184	668
184	798
184	903
184	944
185	159
185	641
185	679
185	754
185	870
185	910
185	913
185	924
186	242
186	569
186	628
186	787
186	912
186	923
186	931
186	952
187	164
187	495
187	565
187	710
187	751
187	822
187	861
187	893
188	32
188	356
188	678
188	784
188	792
188	814
188	852
188	881
189	260
189	583
189	878
189	887
189	894
189	902
189	905
189	911
190	967
190	970
190	976
190	981
190	982
190	991
190	992
190	995
191	139
191	463
191	634
191	652
191	768
191	803
191	832
191	900
192	168
192	193
192	607
192	723
192	808
192	820
192	892
192	907
193	192
193	290
193	697
193	759
193	807
193	823
193	889
193	891
194	195
194	419
194	809
194	887
194	894
194	902
194	905
194	911
195	194
195	747
195	897
195	915
195	935
195	948
195	951
195	958
196	731
196	897
196	917
196	935
196	937
196	948
196	951
196	958
197	370
197	402
197	449
197	544
197	680
197	689
197	836
197	855
198	757
198	919
198	979
198	989
198	993
198	996
198	997
198	999
199	531
199	960
199	968
199	972
199	973
199	978
199	985
199	987
200	554
200	722
200	790
200	829
200	872
200	934
200	943
200	984
201	430
201	732
201	770
201	862
201	882
201	909
201	914
201	920
202	288
202	383
202	643
202	702
202	869
202	885
202	921
202	946
203	463
203	631
203	659
203	697
203	760
203	867
203	889
203	891
204	636
204	809
204	821
204	887
204	894
204	902
204	905
204	911
205	424
205	811
205	862
205	878
205	882
205	909
205	914
205	920
206	336
206	463
206	705
206	768
206	832
206	838
206	900
206	993
207	919
207	949
207	962
207	979
207	989
207	996
207	997
207	999
208	79
208	217
208	657
208	709
208	724
208	781
208	804
208	887
209	224
209	309
209	371
209	377
209	712
209	725
209	903
209	944
210	414
210	915
210	918
210	935
210	937
210	948
210	951
210	958
211	367
211	599
211	663
211	666
211	677
211	776
211	781
211	883
212	247
212	561
212	680
212	689
212	817
212	836
212	855
212	997
213	499
213	585
213	690
213	739
213	748
213	840
213	865
213	874
214	556
214	583
214	821
214	887
214	894
214	902
214	905
214	911
215	595
215	775
215	800
215	829
215	906
215	908
215	913
215	943
216	155
216	313
216	317
216	606
216	613
216	620
216	752
216	854
217	73
217	208
217	333
217	657
217	724
217	804
217	883
217	954
218	613
218	956
218	960
218	972
218	973
218	978
218	985
218	987
219	682
219	802
219	811
219	847
219	858
219	878
219	914
219	920
220	53
220	246
220	357
220	594
220	618
220	773
220	789
220	816
221	286
221	585
221	595
221	800
221	872
221	906
221	908
221	943
222	9
222	159
222	378
222	624
222	813
222	834
222	876
222	884
223	493
223	547
223	560
223	647
223	754
223	832
223	838
223	900
224	209
224	294
224	468
224	726
224	784
224	792
224	814
224	852
225	64
225	294
225	537
225	644
225	648
225	792
225	814
225	852
226	261
226	289
226	308
226	594
226	618
226	773
226	789
226	816
227	106
227	157
227	719
227	740
227	742
227	779
227	892
227	907
228	747
228	873
228	881
228	929
228	930
228	939
228	942
228	947
229	437
229	666
229	677
229	711
229	770
229	781
229	804
229	883
230	383
230	702
230	763
230	869
230	871
230	900
230	921
230	946
231	17
231	438
231	471
231	572
231	602
231	667
231	703
231	806
232	98
232	563
232	846
232	916
232	953
232	959
232	961
232	966
233	177
233	321
233	512
233	640
233	688
233	879
233	888
233	936
234	846
234	916
234	938
234	953
234	959
234	961
234	966
234	986
235	176
235	397
235	482
235	515
235	675
235	692
235	741
235	782
236	570
236	688
236	758
236	858
236	875
236	888
236	924
236	936
237	826
237	841
237	856
237	901
237	941
237	950
237	963
237	964
238	292
238	427
238	515
238	675
238	692
238	741
238	751
238	782
239	117
239	648
239	678
239	726
239	784
239	792
239	814
239	852
240	405
240	530
240	568
240	807
240	855
240	867
240	889
240	891
241	755
241	960
241	968
241	972
241	973
241	978
241	985
241	987
242	186
242	354
242	529
242	764
242	912
242	923
242	931
242	952
243	335
243	933
243	967
243	970
243	982
243	991
243	992
243	995
244	163
244	918
244	957
244	977
244	984
244	988
244	994
244	998
245	957
245	969
245	974
245	977
245	986
245	988
245	990
245	998
246	162
246	220
246	536
246	559
246	594
246	773
246	789
246	816
247	212
247	258
247	295
247	557
247	689
247	817
247	819
247	836
248	514
248	603
248	612
248	698
248	710
248	736
248	861
248	893
249	37
249	619
249	681
249	729
249	815
249	912
249	923
249	952
250	493
250	496
250	652
250	705
250	832
250	838
250	900
250	937
251	292
251	312
251	490
251	500
251	675
251	692
251	741
251	782
252	513
252	707
252	812
252	890
252	929
252	939
252	942
252	947
253	266
253	616
253	690
253	831
253	840
253	865
253	874
253	967
254	166
254	338
254	662
254	787
254	833
254	912
254	931
254	952
255	607
255	957
255	969
255	977
255	988
255	990
255	994
255	998
256	180
256	522
256	523
256	611
256	835
256	875
256	888
256	936
257	796
257	960
257	968
257	972
257	973
257	978
257	985
257	987
258	98
258	247
258	415
258	750
258	817
258	819
258	836
258	855
259	655
259	702
259	727
259	763
259	869
259	885
259	921
259	946
260	189
260	821
260	876
260	887
260	894
260	902
260	905
260	911
261	226
261	289
261	536
261	594
261	618
261	773
261	789
261	816
262	155
262	279
262	447
262	577
262	606
262	812
262	854
262	877
263	960
263	968
263	972
263	973
263	978
263	985
263	987
263	997
264	119
264	296
264	769
264	801
264	826
264	941
264	950
264	963
265	546
265	663
265	693
265	724
265	755
265	776
265	781
265	976
266	253
266	674
266	748
266	786
266	831
266	840
266	865
266	874
267	537
267	779
267	808
267	820
267	845
267	853
267	892
267	907
268	79
268	430
268	567
268	590
268	693
268	711
268	724
268	755
269	411
269	426
269	558
269	651
269	725
269	798
269	903
269	944
270	272
270	293
270	656
270	729
270	912
270	923
270	931
270	952
271	503
271	526
271	603
271	612
271	736
271	822
271	837
271	893
272	270
272	567
272	709
272	724
272	755
272	776
272	804
272	883
273	103
273	154
273	365
273	481
273	491
273	527
273	645
273	788
274	280
274	474
274	613
274	626
274	752
274	803
274	854
274	877
275	669
275	738
275	897
275	915
275	918
275	937
275	948
275	958
276	73
276	567
276	666
276	677
276	693
276	755
276	883
276	959
277	853
277	960
277	968
277	972
277	973
277	978
277	985
277	987
278	310
278	606
278	622
278	626
278	803
278	854
278	858
278	877
279	30
279	155
279	262
279	396
279	601
279	606
279	854
279	877
280	274
280	313
280	622
280	626
280	695
280	803
280	854
280	877
281	453
281	652
281	739
281	786
281	831
281	840
281	865
281	874
282	328
282	638
282	686
282	687
282	785
282	825
282	880
282	882
282	928
283	56
283	375
283	520
283	688
283	721
283	846
283	875
283	879
283	936
284	69
284	315
284	404
284	431
284	458
284	596
284	670
284	676
284	903
285	312
285	397
285	420
285	427
285	500
285	515
285	675
285	741
285	782
286	3
286	221
286	377
286	564
286	722
286	737
286	872
286	908
286	943
287	373
287	525
287	631
287	807
287	823
287	867
287	889
287	891
287	963
288	202
288	713
288	727
288	772
288	828
288	869
288	871
288	921
288	946
289	44
289	226
289	261
289	357
289	361
289	381
289	559
289	789
289	816
290	21
290	193
290	432
290	697
290	760
290	807
290	867
290	889
290	891
291	524
291	581
291	587
291	649
291	846
291	953
291	959
291	961
291	966
292	238
292	251
292	312
292	439
292	482
292	490
292	692
292	782
292	986
293	270
293	340
293	476
293	619
293	787
293	912
293	923
293	931
293	952
294	224
294	225
294	678
294	726
294	783
294	784
294	792
294	814
294	852
295	247
295	449
295	561
295	566
295	816
295	817
295	819
295	836
295	855
296	264
296	390
296	514
296	540
296	753
296	901
296	941
296	950
296	963
297	558
297	964
297	969
297	974
297	976
297	977
297	986
297	990
297	994
298	18
298	521
298	651
298	725
298	728
298	798
298	801
298	903
298	944
299	514
299	555
299	698
299	710
299	751
299	822
299	837
299	861
299	893
300	58
300	132
300	363
300	450
300	575
300	687
300	819
300	864
300	928
301	59
301	175
301	358
301	431
301	475
301	670
301	676
301	756
301	914
302	367
302	490
302	546
302	663
302	693
302	711
302	755
302	804
302	883
303	812
303	873
303	890
303	914
303	929
303	930
303	939
303	942
303	947
304	571
304	630
304	641
304	679
304	851
304	870
304	910
304	913
304	924
305	88
305	332
305	385
305	481
305	527
305	645
305	749
305	777
305	788
306	832
306	933
306	965
306	967
306	971
306	981
306	991
306	992
306	995
307	130
307	497
307	659
307	759
307	807
307	823
307	867
307	889
307	891
308	161
308	226
308	357
308	361
308	381
308	618
308	773
308	789
308	816
309	209
309	483
309	539
309	651
309	668
309	728
309	741
309	903
309	944
310	278
310	317
310	447
310	606
310	613
310	752
310	803
310	854
310	877
311	353
311	556
311	598
311	809
311	821
311	887
311	902
311	905
311	911
312	251
312	285
312	292
312	420
312	439
312	688
312	692
312	741
312	782
313	216
313	280
313	396
313	626
313	752
313	803
313	854
313	877
313	969
314	447
314	606
314	613
314	622
314	752
314	803
314	854
314	877
314	951
315	175
315	284
315	358
315	431
315	458
315	475
315	596
315	670
315	924
316	965
316	967
316	971
316	981
316	983
316	991
316	992
316	995
316	998
317	216
317	310
317	577
317	601
317	606
317	613
317	620
317	843
317	877
318	319
318	446
318	621
318	713
318	828
318	871
318	885
318	921
318	946
319	318
319	522
319	531
319	611
319	640
319	688
319	858
319	879
319	936
320	799
320	949
320	962
320	979
320	989
320	993
320	996
320	997
320	999
321	1
321	233
321	634
321	647
321	652
321	705
321	832
321	838
321	900
322	342
322	528
322	671
322	748
322	801
322	901
322	941
322	950
322	963
323	325
323	695
323	770
323	791
323	847
323	862
323	909
323	914
323	920
324	56
324	122
324	520
324	570
324	640
324	875
324	879
324	888
324	936
325	323
325	453
325	585
325	616
325	739
325	831
325	840
325	865
325	874
326	101
326	498
326	644
326	678
326	726
326	784
326	792
326	838
326	852
327	738
327	897
327	915
327	917
327	918
327	937
327	948
327	951
327	958
328	282
328	399
328	469
328	575
328	646
328	743
328	864
328	880
328	928
329	53
329	361
329	536
329	559
329	568
329	594
329	773
329	789
329	816
330	341
330	627
330	669
330	769
330	801
330	856
330	901
330	950
330	963
331	546
331	548
331	762
331	916
331	938
331	953
331	959
331	961
331	966
332	103
332	154
332	156
332	305
332	385
332	481
332	691
332	777
332	788
333	73
333	217
333	657
333	663
333	693
333	711
333	755
333	776
333	866
334	421
334	494
334	564
334	872
334	896
334	906
334	908
334	934
334	943
335	243
335	655
335	713
335	727
335	763
335	828
335	871
335	921
335	946
336	206
336	496
336	634
336	652
336	705
336	832
336	838
336	900
336	913
337	9
337	899
337	957
337	969
337	974
337	977
337	988
337	994
337	998
338	254
338	407
338	633
338	787
338	815
338	912
338	923
338	931
338	952
339	452
339	492
339	517
339	563
339	916
339	938
339	959
339	961
339	966
340	293
340	969
340	976
340	977
340	984
340	988
340	990
340	994
340	998
341	330
341	616
341	649
341	748
341	786
341	831
341	840
341	865
341	874
342	322
342	508
342	715
342	763
342	826
342	856
342	941
342	950
342	963
343	164
343	578
343	580
343	592
343	612
343	751
343	822
343	861
343	893
344	39
344	583
344	821
344	887
344	894
344	902
344	905
344	911
344	949
345	630
345	641
345	765
345	851
345	870
345	910
345	913
345	924
345	971
346	62
346	940
346	976
346	977
346	986
346	988
346	990
346	994
346	998
347	571
347	660
347	661
347	754
347	765
347	807
347	851
347	870
347	913
348	514
348	603
348	698
348	710
348	716
348	736
348	751
348	822
348	893
349	525
349	568
349	631
349	727
349	760
349	807
349	867
349	889
349	891
350	150
350	449
350	561
350	566
350	680
350	817
350	819
350	836
350	855
351	882
351	956
351	960
351	968
351	972
351	973
351	978
351	985
351	987
352	353
352	554
352	576
352	706
352	775
352	800
352	908
352	934
352	943
353	123
353	311
353	352
353	386
353	887
353	894
353	902
353	905
353	911
354	242
354	529
354	619
354	656
354	681
354	764
354	912
354	923
354	952
355	505
355	650
355	665
355	754
355	765
355	870
355	910
355	913
355	924
356	111
356	188
356	468
356	498
356	648
356	678
356	784
356	792
356	814
357	44
357	161
357	220
357	289
357	308
357	559
357	773
357	789
357	841
358	301
358	315
358	404
358	458
358	475
358	477
358	484
358	588
358	670
359	73
359	489
359	534
359	624
359	654
359	813
359	834
359	876
359	884
360	409
360	956
360	960
360	968
360	972
360	973
360	978
360	985
360	987
361	289
361	308
361	329
361	381
361	594
361	773
361	789
361	816
361	894
362	818
362	849
362	890
362	929
362	930
362	939
362	942
362	947
362	965
363	300
363	575
363	743
363	785
363	825
363	852
363	864
363	880
363	928
364	695
364	791
364	802
364	847
364	862
364	882
364	914
364	920
364	961
365	156
365	183
365	273
365	398
365	444
365	448
365	527
365	635
365	645
365	777
366	647
366	863
366	926
366	962
366	975
366	980
366	993
366	996
366	997
366	999
367	174
367	211
367	302
367	693
367	709
367	711
367	776
367	781
367	804
367	919
368	611
368	965
368	970
368	971
368	981
368	982
368	983
368	991
368	992
368	995
369	930
369	955
369	956
369	960
369	968
369	972
369	973
369	978
369	985
369	987
370	102
370	197
370	457
370	544
370	557
370	689
370	819
370	836
370	855
370	938
371	18
371	209
371	426
371	491
371	597
371	651
371	725
371	735
371	798
371	944
372	395
372	584
372	599
372	726
372	846
372	938
372	953
372	959
372	961
372	966
373	287
373	467
373	530
373	697
373	759
373	760
373	823
373	867
373	889
373	891
374	614
374	932
374	965
374	970
374	971
374	982
374	983
374	991
374	992
374	995
375	283
375	512
375	605
375	640
375	721
375	758
375	858
375	875
375	879
375	936
376	470
376	680
376	738
376	797
376	897
376	915
376	935
376	948
376	951
376	958
377	209
377	286
377	478
377	539
377	558
377	668
377	712
377	798
377	903
377	944
378	19
378	222
378	414
378	461
378	734
378	744
378	813
378	834
378	876
378	884
379	563
379	584
379	762
379	846
379	938
379	953
379	959
379	961
379	963
379	966
380	684
380	749
380	915
380	917
380	918
380	935
380	948
380	951
380	952
380	958
381	72
381	162
381	289
381	308
381	361
381	594
381	618
381	789
381	816
381	872
382	131
382	686
382	687
382	743
382	785
382	825
382	864
382	880
382	924
382	928
383	202
383	230
383	466
383	655
383	666
383	713
383	828
383	869
383	885
383	946
384	51
384	422
384	643
384	727
384	869
384	871
384	885
384	921
384	946
384	973
385	31
385	305
385	332
385	448
385	491
385	635
385	691
385	777
385	788
385	844
386	353
386	636
386	658
386	809
386	821
386	887
386	894
386	902
386	905
386	911
387	181
387	184
387	478
387	651
387	668
387	697
387	712
387	728
387	903
387	944
388	543
388	706
388	722
388	775
388	872
388	906
388	908
388	934
388	943
388	982
389	141
389	580
389	603
389	612
389	623
389	679
389	701
389	710
389	861
389	893
390	296
390	508
390	623
390	627
390	633
390	671
390	769
390	801
390	941
390	963
391	6
391	615
391	654
391	734
391	744
391	813
391	834
391	876
391	884
391	896
392	122
392	512
392	721
392	758
392	858
392	875
392	879
392	888
392	889
392	936
393	592
393	955
393	956
393	960
393	968
393	972
393	973
393	978
393	985
393	987
394	945
394	962
394	970
394	975
394	980
394	989
394	993
394	996
394	997
394	999
395	372
395	442
395	487
395	599
395	916
395	938
395	953
395	959
395	961
395	966
396	83
396	279
396	313
396	577
396	606
396	613
396	620
396	803
396	854
396	877
397	144
397	235
397	285
397	420
397	482
397	490
397	515
397	662
397	675
397	782
398	138
398	154
398	365
398	408
398	444
398	481
398	554
398	691
398	777
398	788
399	328
399	478
399	486
399	575
399	582
399	686
399	785
399	825
399	864
399	928
400	401
400	932
400	965
400	970
400	971
400	981
400	982
400	983
400	991
400	995
401	400
401	749
401	915
401	917
401	918
401	935
401	937
401	948
401	951
401	958
402	197
402	457
402	544
402	557
402	566
402	689
402	817
402	819
402	855
402	874
403	511
403	719
403	740
403	780
403	808
403	820
403	845
403	892
403	907
403	989
404	284
404	358
404	431
404	443
404	477
404	588
404	670
404	676
404	756
404	776
405	5
405	240
405	530
405	631
405	759
405	807
405	867
405	889
405	891
405	932
406	5
406	497
406	530
406	568
406	659
406	760
406	807
406	823
406	871
406	889
407	120
407	338
407	552
407	729
407	764
407	815
407	912
407	923
407	931
407	952
408	88
408	138
408	398
408	444
408	491
408	635
408	691
408	777
408	788
408	880
409	360
409	438
409	471
409	602
409	667
409	703
409	704
409	714
409	774
409	806
410	411
410	569
410	619
410	656
410	662
410	815
410	912
410	923
410	931
410	952
411	27
411	269
411	410
411	426
411	712
411	728
411	735
411	798
411	903
411	944
412	849
412	873
412	881
412	890
412	929
412	930
412	939
412	942
412	947
412	983
413	131
413	450
413	486
413	646
413	686
413	743
413	785
413	880
413	928
413	982
414	210
414	378
414	441
414	460
414	615
414	734
414	744
414	834
414	876
414	884
415	126
415	258
415	486
415	561
415	680
415	689
415	817
415	819
415	836
415	855
416	580
416	612
416	698
416	701
416	716
416	822
416	837
416	861
416	874
416	893
417	167
417	442
417	494
417	543
417	574
417	790
417	872
417	906
417	908
417	943
418	683
418	684
418	750
418	897
418	915
418	935
418	937
418	948
418	951
418	958
419	194
419	636
419	809
419	821
419	887
419	894
419	902
419	905
419	911
419	927
420	176
420	285
420	312
420	397
420	427
420	439
420	482
420	692
420	741
420	994
421	334
421	576
421	672
421	790
421	800
421	872
421	906
421	908
421	934
421	943
422	384
422	433
422	463
422	643
422	702
422	727
422	869
422	871
422	885
422	946
423	483
423	955
423	956
423	960
423	968
423	972
423	973
423	978
423	985
423	987
424	205
424	543
424	706
424	722
424	790
424	800
424	829
424	908
424	934
424	943
425	429
425	529
425	569
425	662
425	690
425	815
425	912
425	923
425	931
425	952
426	269
426	371
426	411
426	483
426	651
426	712
426	728
426	903
426	944
426	999
427	238
427	285
427	420
427	500
427	515
427	567
427	675
427	692
427	741
427	782
428	849
428	873
428	881
428	890
428	929
428	930
428	939
428	942
428	947
428	987
429	8
429	425
429	553
429	628
429	764
429	787
429	849
429	923
429	931
429	952
430	201
430	268
430	518
430	770
430	811
430	847
